index,original_text,translation,has_translation,original_length,translation_length,length_ratio,original_word_count,translation_word_count,word_count_ratio,original_char_count,translation_char_count,char_count_ratio,original_sentence_count,translation_sentence_count,fuzzy_similarity,detected_language
86,"What were the start and end dates of the interregnum, how many days did each interregnum last, and the names of the counts palatine of saxony and rhine for each listed period?","Bir dönem arasındaki tarihlerin başlangıcı ve sonu neydi, her dönem kaç gün sürdü ve her dönem için saxon ve rhine sayımlarının isimleri nelerdir?",True,175,146,0.8342857142857143,32.0,23.0,0.71875,175.0,146.0,0.8342857142857143,1.0,1.0,0.29,tr
87,"What are the show titles, their average U.S. viewership, and the total number of episodes for March, April, or May airings?","Programın başlıkları, ortalama ABD izleyicileri ve Mart, Nisan veya Mayıs için gösterilen bölümlerin toplam sayısı nedir?",True,123,121,0.983739837398374,21.0,16.0,0.7619047619047619,123.0,121.0,0.983739837398374,1.0,1.0,0.24,tr
88,"What are the titles of episodes along with their counts and average U.S. viewers per episode, sorted by the average number of viewers in descending order?","Bölümlerin başlıkları ve sayıları ve her bölüm için ortalama ABD izleyicileri, aşağıya düşen sırada izleyicilerin ortalama sayısına göre sıralamalar nedir?",True,154,155,1.0064935064935066,26.0,20.0,0.7692307692307693,154.0,155.0,1.0064935064935066,1.0,1.0,0.15,tr
89,"Calculate the cumulative sum of league goals Tony Currie scored in each season where he had at least one league appearance, disregarding seasons without league appearances.","Tony Currie'nin ligde en az bir maç yaptığı her sezonda, ligde görünmeyen sezonları göz ardı ederek, toplu gol toplamı hesaplayın.",True,172,130,0.7558139534883721,26.0,20.0,0.7692307692307693,172.0,130.0,0.7558139534883721,1.0,1.0,0.32,tr
90,"Which cities hosted regional auditions for American Idol, and what is the average count of Golden Tickets issued during their respective callback periods?",American Idol için bölgesel seçmeler hangi şehirlerde düzenlendi ve her bir çağrı dönemi boyunca verilen Altın Biletilerin ortalama sayısı nedir?,True,154,145,0.9415584415584416,23.0,20.0,0.8695652173913043,154.0,145.0,0.9415584415584416,1.0,1.0,0.27,tr
91,"List the city of license/market, station name, channel TV (DT), year of affiliation, and owned since date for stations that start with KFS, KF, or KFT?","KFS, KF veya KFT ile başlayan istasyonlar için lisans / pazar şehri, istasyon adı, kanal TV (DT), bağlılık yılı ve tarihten bu yana sahip olduğu yerleri listelenir.",True,151,164,1.086092715231788,27.0,26.0,0.9629629629629629,151.0,164.0,1.086092715231788,1.0,1.0,0.34,tr
92,"What is the season when the team that won the MLS Cup also had the highest total points, and the team that came in last in the MLS Cup also had the lowest total points?",MLS Kupasını kazanan takımın da en yüksek toplam puanları olduğu ve MLS Kupası'nda son gelen takımın da en düşük toplam puanları olduğu sezon nedir?,True,168,148,0.8809523809523809,35.0,24.0,0.6857142857142857,168.0,148.0,0.8809523809523809,1.0,1.0,0.28,tr
93,"List the trim levels along with their corresponding engines and transmissions that have power output and torque values that include 'hp' and 'N·m' respectively, listed in ascending order of trim level.","""hp"" ve ""N·m"" sayısını içeren güç çıkışı ve topu değerlerine sahip olan, eşleşen motorlar ve transmisyonlar ile birlikte, eşleşme seviyesinin yükselen sırasıyla listelenmiş olan, son dereceye kadar seviyelerini listelen.",True,201,220,1.0945273631840795,31.0,29.0,0.9354838709677419,201.0,220.0,1.0945273631840795,1.0,1.0,0.26,tr
94,"What are the peak ratings for each drama series, listed from the highest to the lowest?",Her bir drama dizisinin en yüksekten en düşüke kadar en yüksek puanları nelerdir?,True,87,81,0.9310344827586207,16.0,13.0,0.8125,87.0,81.0,0.9310344827586207,1.0,1.0,0.33,tr
95,"Which teams experienced managerial changes due to resignation or non-reappointment, specifying the dates of vacancy and appointment of new managers?",Hangi takımlar istifa veya yeniden tayin edilmemesi nedeniyle yeni yöneticilerin boşluk ve atanma tarihlerini belirleyen yönetici değişiklikleri yaşadı?,True,148,152,1.027027027027027,21.0,18.0,0.8571428571428571,148.0,152.0,1.027027027027027,1.0,1.0,0.22,tr
96,"Among all hands, which one has a combined 1 credit, 2 credits, 3 credits, 4 credits, and 5 credits payout equal to the highest total credit payout?","Tüm ellerden hangisinin toplam 1 kredi, 2 kredi, 3 kredi, 4 kredi ve 5 kredi ödemeyi en yüksek toplam kredi ödeme ile eşit olduğu var?",True,147,134,0.9115646258503401,27.0,25.0,0.9259259259259259,147.0,134.0,0.9115646258503401,1.0,1.0,0.51,tr
97,Which team has the highest average attendance based on the given data?,Verilen verilere göre en fazla ortalama katılımcı hangi takımda?,True,70,64,0.9142857142857143,12.0,9.0,0.75,70.0,64.0,0.9142857142857143,1.0,1.0,0.23,tr
98,"Calculate the average of the average attendances for each team listed in the table, arrange these averages in descending order, and identify which team has the highest average attendance.","Tablodaki her takım için ortalama katılımcıların ortalamasını hesaplayın, bu ortalamaları düşen sırada düzenleyin ve hangi takımın en yüksek ortalama katılımcı olduğunu belirleyin.",True,187,180,0.9625668449197861,29.0,22.0,0.7586206896551724,187.0,180.0,0.9625668449197861,1.0,1.0,0.25,tr
99,"Could you provide the details of the most recent managerial change for each team in the 2007-08 Scottish First Division, such as the team name, manner of departure, date of vacancy, who was replaced, and when they were appointed?","2007-08 İskoç Birinci Divisyonunda her takım için en son yönetici değişikliğinin detaylarını, örneğin takım adı, ayrılma yolları, boşluk tarihi, kimlerin değiştirildiği ve ne zaman atandıkları gibi verebilir misiniz?",True,229,216,0.9432314410480349,40.0,29.0,0.725,229.0,216.0,0.9432314410480349,1.0,1.0,0.24,tr
100,"Find out the character's position, actor, first episode, final episode, duration, and the number of final episodes for the character that has the latest final episode.","Karakterin pozisyonunu, aktörünü, ilk bölümünü, son bölümünü, süresini ve son son bölümünü olan karakter için son bölüm sayısını öğrenin.",True,167,137,0.8203592814371258,27.0,19.0,0.7037037037037037,167.0,137.0,0.8203592814371258,1.0,1.0,0.33,tr
101,"For each year listed, what is the sum of Jamaicans granted British citizenship, the sum of naturalizations due to residence, the sum of naturalizations due to marriage, the sum of registrations for minor children, and the sum of registrations by other means?","Kaydedilen her yıl için, İngiliz vatandaşlığı verilen Jamaikalıların toplamı, ikamet nedeniyle vatandaşlığa kavuşturulanların toplamı, evlilik nedeniyle vatandaşlığa kavuşturulanların toplamı, az yaşlı çocukların kayıtlarının toplamı ve diğer araçlarla kayıtların toplamı ne kadar?",True,258,281,1.0891472868217054,42.0,31.0,0.7380952380952381,258.0,281.0,1.0891472868217054,1.0,1.0,0.18,tr
102,"What were the episode titles, their first air dates, rewards, immunities, eliminations, votes, and finishes?","Bölümlerin başlıkları, ilk yayın tarihleri, ödüller, bağışıklık, eliminasyonlar, oylar ve sonlar neydi?",True,108,103,0.9537037037037037,15.0,12.0,0.8,108.0,103.0,0.9537037037037037,1.0,1.0,0.37,tr
103,"What are the titles, formats, studios, release dates, copyright informations, and catalog numbers for all Callan Pinckney videos released between 1986 and 1993?","1986 ve 1993 yılları arasında yayınlanan tüm Callan Pinckney videolarının başlıkları, formatları, stüdyoları, yayın tarihleri, telif hakkı bilgileri ve katalog numaraları nelerdir?",True,160,180,1.125,23.0,22.0,0.9565217391304348,160.0,180.0,1.125,1.0,1.0,0.25,tr
104,Which episodes had the highest U.S. viewership and what were their titles and original air dates?,Hangi bölümlerin ABD'de en fazla izlenme sayısı vardı ve başlıkları ve orijinal yayın tarihleri nelerdir?,True,97,105,1.0824742268041236,16.0,15.0,0.9375,97.0,105.0,1.0824742268041236,1.0,1.0,0.3,tr
105,"List the seasons, grand final dates, winning teams, scores, losing teams, locations, grand final attendances, and Clive Churchill Medals for the years that had grand finals?","Mevsimleri, büyük final tarihleri, kazanan takımlar, puanlar, kaybeden takımlar, yerler, büyük final katılımcıları ve büyük final yılları için Clive Churchill madalyaları?",True,173,171,0.9884393063583815,26.0,21.0,0.8076923076923077,173.0,171.0,0.9884393063583815,1.0,1.0,0.33,tr
106,"Which engine has the highest power takeoff, and what is the lowest power takeoff observed when the supercharger gear ratio stays constant?",Hangi motor en yüksek güçlü kalkışa sahiptir ve süper şarj cihazı devri oranı sabit kalırsa en düşük güçlü kalkış neyi gözlemler?,True,138,129,0.9347826086956522,22.0,21.0,0.9545454545454546,138.0,129.0,0.9347826086956522,1.0,1.0,0.25,tr
107,Could you provide the count of episodes for each actor who appeared in CSI: NY prior to their character's final episode?,CSI: NY'de görünen her oyuncu için karakterlerinin son bölümünden önce bölüm sayısını sağlayabilir misiniz?,True,120,107,0.8916666666666667,22.0,14.0,0.6363636363636364,120.0,107.0,0.8916666666666667,1.0,1.0,0.37,tr
108,"What were the episodes with the highest 18-49 rating share and their corresponding ratings, shares, viewers (in millions), and ranks?","En yüksek 18-49 oran oranı olan bölümler ve ilgili değerlendirmeler, paylar, izleyiciler (milyonlarca) ve sıralamalar hangileriydi?",True,133,131,0.9849624060150376,21.0,17.0,0.8095238095238095,133.0,131.0,0.9849624060150376,1.0,1.0,0.13,tr
109,Which clubs have had 80 or more seasons in the top division or 17 or more seasons in the Premier League?,Hangi kulüpler en yüksek divizyonda 80 veya daha fazla sezon geçirmiş veya Premier Lig'de 17 veya daha fazla sezon geçirmiş?,True,104,124,1.1923076923076923,21.0,20.0,0.9523809523809523,104.0,124.0,1.1923076923076923,1.0,1.0,0.34,tr
110,"What are the average carbon dioxide emissions per year in 10^6 tons, the total percentage of global emissions, the average emission per square kilometer of land, the highest emission per square kilometer of land, and the lowest carbon dioxide emissions per person in 2007 for each country?","Her ülke için yılda ortalama 10^6 ton karbondioksit emisyonu, küresel emisyonların toplam yüzdesi, toprakların her kilometre kare başına ortalama emisyon, toprakların her kilometre kare başına en yüksek emisyon ve 2007 yılında kişi başına en düşük karbondioksit emisyonu nedir?",True,289,277,0.9584775086505191,49.0,40.0,0.8163265306122449,289.0,277.0,0.9584775086505191,1.0,1.0,0.33,tr
111,What timeslot rankings correspond to episodes that appear more than once in the list?,Listeye birden fazla kez yer alan bölümlere göre hangi zaman sıralamaları geçerli?,True,85,82,0.9647058823529412,14.0,12.0,0.8571428571428571,85.0,82.0,0.9647058823529412,1.0,1.0,0.09,tr
112,"What is the total sum of Points awarded (Platinum), Points awarded (Gold), Points awarded (Silver), and Points awarded (Satellite) for each finishing position?","Her son pozisyon için verilen puanların toplamı (Platin), verilen puanların (Altın), verilen puanların (Gümüş) ve verilen puanların (Uygun) toplamı nedir?",True,159,154,0.9685534591194969,23.0,20.0,0.8695652173913043,159.0,154.0,0.9685534591194969,1.0,1.0,0.24,tr
113,"Find the dates, founders, extroversion scales, people-task orientation scales, introverted task-oriented, extroverted task-oriented, extroverted relationship-oriented, and moderate values for entries where introverted task-oriented is earth and introverted relationship-oriented is water, or where introverted task-oriented is either black bile or yellow bile and introverted relationship-oriented is phlegm.","Tarihleri, kurucuları, dışa dönüklik ölçeklerini, insan-iş yönelim ölçeklerini, içe dönük görev yönelimli, dışa dönük görev yönelimli, dışa dönük ilişki yönelimli ve orta derecede değerleri, içe dönük görev yönelimli yeryüzü ve içe dönük ilişki yönelimli su olduğu veya içe dönük görev yönelimli siyah bile veya sarı bile ve içe dönük ilişki yönelimli olan flem olduğu girişler için bulun.",True,408,389,0.9534313725490197,54.0,58.0,1.0740740740740742,408.0,389.0,0.9534313725490197,1.0,1.0,0.17,tr
114,"Calculate the average rating for each episode in season 1 of Reaper, and identify the episode with the highest average rating.",Reaper'in 1. sezonundaki her bölümün ortalama derecesini hesaplayın ve en yüksek ortalama derecesini alan bölümleri belirleyin.,True,126,127,1.007936507936508,21.0,16.0,0.7619047619047619,126.0,127.0,1.007936507936508,1.0,2.0,0.27,tr
115,"Which matches had more than 300 runs scored, and what were the wickets, batting partners, batting teams, fielding teams, venues, and seasons for those matches?","Hangi maçlarda 300'den fazla atış yapıldı ve maçların vikitleri, dövüş ortakları, dövüş takımları, saha takımları, mekanları ve sezonları nelerdir?",True,159,147,0.9245283018867925,25.0,19.0,0.76,159.0,147.0,0.9245283018867925,1.0,1.0,0.23,tr
116,"For each player, calculate the total number of wickets they have taken by adding catches and stumpings together, sort these totals in descending order, and show the nationality and career span of the player with the highest total wicket takings.","Her oyuncunun aldığı toplam vikit sayısını, yakalama ve atışları bir araya getirerek hesaplayın, bu toplamları düşen sırada sıralayın ve en yüksek toplam vikit aldığı oyuncunun ulusal ve kariyer süresini gösterin.",True,245,213,0.8693877551020408,40.0,30.0,0.75,245.0,213.0,0.8693877551020408,1.0,1.0,0.16,tr
117,"List the characters who appeared in the show along with the count of episodes they featured in, arranged from the most to least frequent appearances.",Gösterişte görünen karakterleri ve en sık görünenlerden en az görünenlere kadar düzenlenen bölüm sayısını listelen.,True,149,115,0.7718120805369127,25.0,15.0,0.6,149.0,115.0,0.7718120805369127,1.0,1.0,0.18,tr
